latitude,longitude,elevation,slope,aspect,B2,B3,B4,B5,NDVI,NDWI,NBR,label
27.325080539853875,88.33858657002968,1867.244873046875,43.235057406810384,112.10103283284525,402.0,375.0,450.0,323.0,0.09090909090909091,-0.056338028169014086,0.16429495472186287,1
27.40263014217514,88.86331092915256,4039.385009765625,31.63862630723758,318.040590536664,91.0,61.0,184.0,104.0,0.5020408163265306,-0.3381818181818182,0.2777777777777778,0
27.13317350776113,88.31982083340831,598.5186767578125,38.449745510361886,89.91959694120641,212.0,179.0,288.0,195.0,0.2334047109207709,-0.152,0.19254658385093168,1
27.276452261774416,88.34179405312167,1911.195068359375,16.162550074126106,308.61017390955743,299.0,277.0,348.0,240.0,0.1136,-0.07573415765069552,0.1836734693877551,0
27.391827618310607,88.33136712943744,1541.216552734375,33.88629685167791,248.46519432943467,319.0,299.0,390.0,272.0,0.1320754716981132,-0.1001410437235543,0.1782477341389728,1
27.287974193396774,88.5418441276576,1535.46484375,30.77017744456203,264.2588221553501,396.0,375.0,456.0,319.0,0.09747292418772563,-0.07042253521126761,0.1767741935483871,0
27.517791264267185,88.79072681603677,4728.314453125,43.026811649936256,57.32401337120939,177.0,145.0,203.0,168.0,0.16666666666666666,-0.06842105263157895,0.09433962264150944,0
27.194372823470047,88.8335413023634,1382.827880859375,48.47136622637851,131.14370843855755,418.0,395.0,453.0,301.0,0.06839622641509434,-0.040183696900114814,0.20159151193633953,0
27.15872090187693,88.45215126607101,1110.9853515625,36.474510219353235,205.62102882966374,414.0,386.0,460.0,328.0,0.08747044917257683,-0.05263157894736842,0.16751269035532995,1
27.195300183264408,88.64169469727358,765.6725463867188,50.74801982518145,358.9553671853893,405.0,378.0,472.0,311.0,0.11058823529411765,-0.07639680729760548,0.20561941251596424,1
27.213635081528263,88.33166950747737,667.0765380859375,31.545860904817886,290.4078885695676,364.0,341.0,440.0,324.0,0.1267605633802817,-0.0945273631840796,0.1518324607329843,0
27.269541741714544,88.6175003588962,1253.4715576171875,27.178678289164367,322.12949718967286,443.0,417.0,492.0,346.0,0.08250825082508251,-0.052406417112299465,0.17422434367541767,0
27.30525174795638,88.14374945072697,1907.7352294921875,31.381159984257227,78.94838202145661,272.0,246.0,295.0,197.0,0.09057301293900184,-0.04056437389770723,0.1991869918699187,1
27.379296111226765,88.24770962109551,2288.594482421875,29.767153488479774,223.8092238579226,393.0,370.0,429.0,266.0,0.07384230287859825,-0.043795620437956206,0.23453237410071942,0
27.405463287972122,88.85292811642658,3981.865966796875,7.97925497964627,156.12012729355888,101.0,72.0,240.0,137.0,0.5384615384615384,-0.40762463343108507,0.27320954907161804,0
27.13281250247793,88.33268493832327,941.6798095703125,40.647822476703,161.25868264990117,312.0,288.0,371.0,268.0,0.125948406676783,-0.08638360175695461,0.16118935837245696,1
27.355555124200265,88.5261521170983,-32768.0,0.0,0.0,462.0,445.0,499.0,292.0,0.057203389830508475,-0.03850156087408949,0.26169405815423513,0
27.45625206942938,88.88122613444253,3678.05126953125,35.97606692155123,173.69131372253628,92.0,68.0,283.0,155.0,0.6125356125356125,-0.5093333333333333,0.2922374429223744,0
27.456964984028588,88.08839523123221,3971.474609375,33.51990296119995,247.1626099696885,170.0,145.0,245.0,167.0,0.2564102564102564,-0.18072289156626506,0.18932038834951456,1
27.229416298375227,88.13751128961803,2016.104736328125,11.589899151063545,46.71263826662647,402.0,385.0,447.0,268.0,0.07451923076923077,-0.053003533568904596,0.25034965034965034,0
27.17989516906247,88.71961408177788,1663.8348388671875,26.891481598206216,77.7690615211925,467.0,436.0,512.0,319.0,0.08016877637130802,-0.045965270684371805,0.2322503008423586,0
27.107625009614384,88.78131220737808,2287.887939453125,27.368402989769205,0.4933231490969092,408.0,381.0,442.0,314.0,0.07411907654921021,-0.04,0.1693121693121693,0
27.1436339252446,88.4332848054811,1127.8404541015625,26.211382216578865,222.18698773780525,414.0,396.0,460.0,323.0,0.07476635514018691,-0.05263157894736842,0.17496807151979565,0
27.128985252697987,88.40774469954255,1757.2440185546875,42.8851835820918,273.62369295476435,436.0,423.0,495.0,329.0,0.0784313725490196,-0.06337271750805586,0.20145631067961164,0
27.3177321524648,88.77373894943022,3566.450439453125,30.821278838436605,201.49210074130664,498.0,475.0,557.0,339.0,0.07945736434108527,-0.055924170616113746,0.24330357142857142,0
27.310749769524904,88.41841521215257,1228.5887451171875,21.61574689672891,80.40227164026044,448.0,430.0,496.0,329.0,0.07127429805615551,-0.05084745762711865,0.20242424242424242,0
27.543418730987938,88.30192974564542,4294.82763671875,44.31502498527563,31.71088797598395,239.0,226.0,332.0,214.0,0.18996415770609318,-0.1628721541155867,0.21611721611721613,0
27.117285964421736,88.2146665748352,545.4522705078125,24.26656570932659,49.62363962508846,164.0,139.0,271.0,170.0,0.32195121951219513,-0.24597701149425288,0.2290249433106576,1
27.11321599468059,88.18040490223989,1218.1602783203125,41.659445475447896,245.62512598162323,246.0,230.0,283.0,187.0,0.10331384015594541,-0.06994328922495274,0.20425531914893616,0
27.458985378090762,88.55494849331427,-32768.0,0.0,0.0,311.0,292.0,361.0,240.0,0.10566615620214395,-0.0744047619047619,0.20133111480865223,0
27.25545027017543,88.26158796377987,839.767822265625,31.298071409593792,284.69583923322966,256.0,231.0,310.0,217.0,0.14602587800369685,-0.09540636042402827,0.17647058823529413,1
27.161268358907037,88.81439746127167,2238.80126953125,22.454048348367504,101.348378174598,333.0,294.0,333.0,208.0,0.06220095693779904,0.0,0.23105360443622922,0
27.308470143070778,88.75176496433929,2810.529541015625,35.17639718015089,205.68695063816455,469.0,438.0,505.0,297.0,0.07104984093319194,-0.03696098562628337,0.2593516209476309,1
27.286190127877738,88.37063469605076,1856.2725830078125,32.89880377401336,89.03301626604826,469.0,450.0,514.0,344.0,0.06639004149377593,-0.04577822990844354,0.19813519813519814,0
27.26651453864767,88.82119303539224,2611.162109375,41.01615657287791,119.5140093082972,523.0,498.0,584.0,336.0,0.07948243992606285,-0.05510388437217705,0.26956521739130435,1
27.18563233656432,88.22947943314095,1278.690673828125,33.82335932078177,123.79730647267337,338.0,318.0,404.0,279.0,0.11911357340720222,-0.0889487870619946,0.18301610541727673,0
27.272285533579204,88.27172072185564,566.8890991210938,32.88989575129559,350.01501874756815,353.0,332.0,420.0,297.0,0.11702127659574468,-0.08667529107373868,0.17154811715481172,0
27.257368372773612,88.64061111548435,1940.0494384765625,32.081069118378046,170.38819987907823,412.0,394.0,460.0,327.0,0.07728337236533958,-0.05504587155963303,0.16899618805590852,1
27.506894051482472,88.1050375252365,4464.56494140625,55.08306768607344,67.29134788934942,481.0,470.0,540.0,332.0,0.06930693069306931,-0.05778648383937316,0.23853211009174313,0
27.30721337453263,88.41466507945673,1434.72607421875,24.93230225309565,50.90217668101252,439.0,419.0,487.0,326.0,0.07505518763796909,-0.05183585313174946,0.1980319803198032,0
27.120033047321105,88.86981868245044,860.9359130859375,52.01394650125763,255.22481749860782,320.0,287.0,347.0,250.0,0.0946372239747634,-0.04047976011994003,0.1624790619765494,0
27.3656652329736,88.50379538390784,-32768.0,0.0,0.0,324.0,299.0,368.0,270.0,0.10344827586206896,-0.06358381502890173,0.1536050156739812,0
27.35535050851216,88.51703129817987,-32768.0,0.0,0.0,350.0,320.0,386.0,244.0,0.09348441926345609,-0.04891304347826087,0.2253968253968254,0
27.142421190791765,88.29068525763103,585.6126708984375,37.85624394908218,302.9833757667746,164.0,129.0,263.0,166.0,0.34183673469387754,-0.23185011709601874,0.2261072261072261,0
27.261318207105347,88.64926424623636,1782.0478515625,23.490571714312665,146.82659010946531,375.0,358.0,428.0,308.0,0.089058524173028,-0.0660024906600249,0.16304347826086957,0
27.15378277918505,88.3380119813532,1570.081298828125,36.70615566999407,187.8805388746578,353.0,332.0,395.0,268.0,0.08665749656121045,-0.05614973262032086,0.19155354449472098,0
27.213744579799883,88.84081275425397,1464.176513671875,24.367404438599845,299.8493021954464,459.0,434.0,508.0,369.0,0.07855626326963906,-0.050672182006204755,0.15849486887115166,0
27.111757701965537,88.39799407327203,761.70166015625,39.61054226097429,222.69787453551683,297.0,278.0,346.0,253.0,0.10897435897435898,-0.07620528771384137,0.15525876460767946,1
27.521409750459302,88.8683821996322,3587.2333984375,35.308603986106384,8.64451830584153,84.0,58.0,238.0,125.0,0.6081081081081081,-0.4782608695652174,0.31129476584022037,0
27.4408586309414,88.26756784853683,2492.91943359375,38.83168590521323,120.68550733549205,329.0,297.0,378.0,227.0,0.12,-0.06930693069306931,0.24958677685950414,1
27.25415931919021,88.18662693233131,1401.9898681640625,30.142866737005363,332.5242319751571,415.0,394.0,458.0,284.0,0.07511737089201878,-0.049255441008018326,0.23450134770889489,0
27.29560847799397,88.60347737453759,873.3999633789062,24.753778779006257,110.28111152532153,191.0,162.0,264.0,191.0,0.23943661971830985,-0.16043956043956045,0.16043956043956045,0
27.402197454463185,88.40894123176976,2714.104248046875,42.37414621470663,118.0698402617698,548.0,524.0,619.0,307.0,0.0831146106736658,-0.060839760068551844,0.3369330453563715,0
27.346759500403238,88.42561527920694,2306.97265625,22.85097680673337,89.90177782562154,525.0,499.0,567.0,370.0,0.06378986866791744,-0.038461538461538464,0.2102454642475987,0
27.47868909381012,88.73688892011702,3626.796142578125,26.622324901936242,231.32120918836708,438.0,417.0,488.0,315.0,0.07845303867403315,-0.05399568034557235,0.21544209215442092,0
27.353429805538997,88.48212293256316,726.5275268554688,20.62004972713065,272.75611715854757,166.0,134.0,219.0,145.0,0.24079320113314448,-0.13766233766233765,0.2032967032967033,0
27.503327246725743,88.18146905980564,3871.537353515625,26.705660685662092,272.42589902146,326.0,305.0,368.0,233.0,0.09361069836552749,-0.06051873198847262,0.22462562396006655,0
27.1579497284295,88.445986342406,1284.6097412109375,40.124849315878734,8.730771594207567,434.0,412.0,501.0,350.0,0.09748083242059145,-0.07165775401069518,0.17743830787309048,0
27.187399521180595,88.44463978543739,868.8661499023438,36.336212634031156,317.2704373104651,400.0,375.0,445.0,306.0,0.08536585365853659,-0.05325443786982249,0.18508655126498003,0
27.14439636538915,88.33071351160413,1002.9148559570312,36.528121412251814,148.98904318140313,322.0,300.0,372.0,277.0,0.10714285714285714,-0.07204610951008646,0.14637904468412943,1
27.26077759811501,88.16114512820006,1271.1483154296875,27.7420734052898,7.451889370604761,323.0,304.0,367.0,234.0,0.09388971684053651,-0.06376811594202898,0.22129783693843594,0
27.299194131381974,88.85159520632959,4048.257568359375,11.721821466238382,222.60000387309537,399.0,368.0,434.0,236.0,0.08229426433915212,-0.04201680672268908,0.2955223880597015,0
27.156818347449907,88.89446153040136,1847.9180908203125,29.86880652758095,170.04889906475773,470.0,442.0,505.0,348.0,0.0665258711721225,-0.035897435897435895,0.18405627198124266,0
27.355250683995138,88.77998101173648,3396.71728515625,30.166019069986927,357.54780319248584,356.0,323.0,377.0,234.0,0.07714285714285714,-0.0286493860845839,0.23404255319148937,0
27.35173600015547,88.53635740118906,-32768.0,0.0,0.0,427.0,404.0,462.0,296.0,0.06697459584295612,-0.03937007874015748,0.21899736147757257,0
27.245921743245155,88.18232669163051,1566.3026123046875,33.05728542276084,294.77282853340836,447.0,426.0,489.0,292.0,0.06885245901639345,-0.04487179487179487,0.25224071702944945,0
27.39185272130825,88.45084985113006,1463.92822265625,36.753520346451474,254.2840044741621,390.0,364.0,433.0,294.0,0.08657465495608532,-0.05224787363304982,0.19119669876203577,0
27.174705970398488,88.50916091277522,440.23590087890625,25.78431545280643,37.334154941084535,298.0,273.0,341.0,251.0,0.11074918566775244,-0.06729264475743349,0.15202702702702703,0
27.19963085291552,88.55574913799438,561.217529296875,27.786885144209464,223.2410452784983,462.0,441.0,519.0,334.0,0.08125,-0.0581039755351682,0.21688159437280188,1
27.290706102435912,88.7838750653845,2820.262451171875,35.52119405834618,263.25134087039976,440.0,413.0,494.0,333.0,0.08930540242557883,-0.057815845824411134,0.1946795646916566,0
27.268861752150926,88.15255737684149,1316.388671875,32.381584982074735,90.33455094968906,382.0,366.0,430.0,273.0,0.08040201005025126,-0.059113300492610835,0.2233285917496444,1
27.52891346925061,88.1772287444624,4604.9560546875,35.292702362813834,145.3654378102891,468.0,454.0,524.0,266.0,0.07157464212678936,-0.056451612903225805,0.3265822784810127,0
27.31832552884903,88.18717590939677,1366.1409912109375,34.67365582375143,163.64647242810975,268.0,239.0,318.0,193.0,0.14183123877917414,-0.08532423208191127,0.2446183953033268,1
27.132783352757954,88.31474364608941,625.2280883789062,42.33515966375642,244.64054602967613,214.0,181.0,272.0,191.0,0.20088300220750552,-0.11934156378600823,0.17494600431965443,0
27.145768150438776,88.29163414751483,530.9232177734375,33.96357582959795,298.2197786712809,148.0,116.0,265.0,149.0,0.3910761154855643,-0.28329297820823246,0.28019323671497587,0
27.441831970486593,88.58124578874266,-32768.0,0.0,0.0,431.0,413.0,475.0,294.0,0.06981981981981981,-0.04856512141280353,0.235370611183355,0
27.440387677124782,88.16875337142082,2705.92822265625,38.76152695143559,244.94359982004295,331.0,312.0,367.0,223.0,0.08100147275405008,-0.05157593123209169,0.2440677966101695,0
27.309128852341733,88.61691570351667,1037.68603515625,19.01991255150792,314.69102155375083,282.0,259.0,340.0,255.0,0.1352253756260434,-0.0932475884244373,0.14285714285714285,0
27.373770385848214,88.15335546627712,3049.8466796875,30.975049489685333,274.32492633395594,365.0,339.0,391.0,232.0,0.07123287671232877,-0.03439153439153439,0.2552166934189406,0
27.17364367643247,88.16329237224187,1321.036865234375,25.885760145478315,236.45083659063033,206.0,181.0,269.0,167.0,0.19555555555555557,-0.13263157894736843,0.23394495412844038,0
27.423174146392196,88.62351219137783,-32768.0,0.0,0.0,172.0,142.0,261.0,159.0,0.29528535980148884,-0.20554272517321015,0.24285714285714285,0
27.462421345091656,88.36062459633516,2635.907470703125,52.16752126781395,106.1041647534197,367.0,343.0,401.0,214.0,0.07795698924731183,-0.044270833333333336,0.3040650406504065,0
27.52134716791891,88.42764086688383,2322.813232421875,29.285996223627713,340.8739689892969,524.0,504.0,561.0,270.0,0.05352112676056338,-0.034101382488479264,0.35018050541516244,0
27.43805652744504,88.69383763234349,3138.2529296875,26.48955663407324,292.33936486857004,373.0,361.0,379.0,165.0,0.024324324324324326,-0.007978723404255319,0.39338235294117646,0
27.39558832378227,88.5839591879513,-32768.0,0.0,0.0,318.0,292.0,360.0,254.0,0.10429447852760736,-0.061946902654867256,0.17263843648208468,0
27.364221755887215,88.71861319837055,3091.056640625,20.753583860526533,249.60805049784062,489.0,469.0,540.0,354.0,0.07036669970267592,-0.04956268221574344,0.2080536912751678,0
27.22439372751003,88.44860498597164,1250.4952392578125,31.877564483085152,3.10075600012658,375.0,359.0,422.0,311.0,0.08066581306017925,-0.05897114178168131,0.15143246930422918,0
27.2756765257739,88.80261623758241,3398.61279296875,33.92720260511874,142.03097211675527,517.0,494.0,577.0,319.0,0.07749766573295985,-0.054844606946983544,0.28794642857142855,0
27.23653532530875,88.13952468321715,1721.5980224609375,22.966861252656575,326.21807555757636,414.0,392.0,449.0,238.0,0.06777645659928656,-0.04055619930475087,0.3071324599708879,0
27.367982114409926,88.82192035809146,3938.44580078125,21.648412967690206,47.001259729279866,569.0,563.0,669.0,370.0,0.08603896103896104,-0.08077544426494346,0.287776708373436,0
27.19311734243751,88.71700551988212,1545.14453125,29.017718942870765,295.0415527303501,419.0,395.0,484.0,336.0,0.1012514220705347,-0.07198228128460686,0.18048780487804877,0
27.18889619391192,88.16781321182845,1823.6324462890625,9.007901130243862,146.0072990325922,283.0,248.0,325.0,221.0,0.1343804537521815,-0.06907894736842106,0.19047619047619047,0
27.34970628818193,88.5923577820438,-32768.0,0.0,0.0,422.0,398.0,469.0,324.0,0.08189158016147635,-0.052749719416386086,0.1828499369482976,0
27.442334998616495,88.49491003656807,1145.1881103515625,58.12773869758546,136.99541866917934,335.0,318.0,379.0,270.0,0.08751793400286945,-0.06162464985994398,0.1679506933744222,1
27.171680298005082,88.54204468864394,580.300048828125,44.233381385892486,4.906371599371482,353.0,332.0,409.0,278.0,0.1039136302294197,-0.07349081364829396,0.19068413391557495,0
27.499825383769082,88.58622104171414,-32768.0,0.0,0.0,383.0,366.0,433.0,286.0,0.08385481852315395,-0.061274509803921566,0.20445062586926285,0
27.43025358798273,88.44365191535418,2483.267578125,33.91588318216695,97.47470251949267,216.0,176.0,291.0,192.0,0.2462526766595289,-0.14792899408284024,0.20496894409937888,0
27.140766251078166,88.31119800433991,931.3362426757812,28.618854930921987,129.53614418017412,268.0,242.0,319.0,228.0,0.13725490196078433,-0.0868824531516184,0.1663619744058501,0
27.394989609068034,88.65854968076107,1886.2401123046875,63.374829908015,189.40504147605705,225.0,200.0,270.0,186.0,0.14893617021276595,-0.09090909090909091,0.18421052631578946,1
27.105664639168108,88.79050030599169,1979.49169921875,28.40530060416103,75.83383250431098,527.0,507.0,582.0,334.0,0.06887052341597796,-0.04959422903516682,0.27074235807860264,0
27.456005486110335,88.32841389349672,2448.28662109375,41.37931524974208,36.292976956426116,381.0,356.0,431.0,274.0,0.09529860228716645,-0.06157635467980296,0.2226950354609929,0
27.539501546251152,88.38654219400783,3196.36572265625,36.15891945727101,37.83702443146939,459.0,434.0,500.0,249.0,0.07066381156316917,-0.04275286757038582,0.33511348464619495,0
27.13777114336771,88.76429290740674,2262.500732421875,31.396655616371458,88.29537145262145,193.0,163.0,279.0,183.0,0.26244343891402716,-0.18220338983050846,0.2077922077922078,0
27.41518748694161,88.43964087300161,2341.59619140625,42.76771344529207,218.7561026716985,456.0,425.0,495.0,314.0,0.07608695652173914,-0.04100946372239748,0.22373300370828184,0
27.52817018387143,88.57096365311693,-32768.0,0.0,0.0,201.0,169.0,262.0,182.0,0.21577726218097448,-0.13174946004319654,0.18018018018018017,0
27.2319986432758,88.25791564686071,1567.0057373046875,39.21083249114357,22.32988698686728,333.0,313.0,391.0,276.0,0.11079545454545454,-0.08011049723756906,0.1724137931034483,0
27.513487315635636,88.52886008689374,729.1614379882812,40.03693324222029,135.8964643373455,174.0,150.0,290.0,184.0,0.3181818181818182,-0.25,0.22362869198312235,0
27.11095510451255,88.40122418897639,917.2539672851562,35.10911515351946,247.22985926433577,360.0,340.0,412.0,312.0,0.09574468085106383,-0.06735751295336788,0.13812154696132597,1
27.235978417994794,88.28715359010837,952.1687622070312,37.42716380759621,64.43211933300216,414.0,389.0,467.0,319.0,0.0911214953271028,-0.060158910329171394,0.18829516539440203,0
27.35942929107841,88.84638291167455,4005.130126953125,19.490747119567015,191.40868866940377,392.0,365.0,461.0,285.0,0.1162227602905569,-0.08089097303634232,0.2359249329758713,0
27.40295434977591,88.84937382124421,4053.863037109375,35.710669609146166,117.35750100133862,104.0,69.0,320.0,169.0,0.6452442159383034,-0.5094339622641509,0.30879345603271985,0
27.492233102177625,88.77991837208428,4776.2744140625,33.24849522457105,284.3671592989215,219.0,192.0,233.0,202.0,0.09647058823529411,-0.030973451327433628,0.07126436781609195,0
27.484841911021107,88.07453987670779,4460.74169921875,37.2726454704018,40.144307069588535,261.0,245.0,312.0,234.0,0.12028725314183124,-0.08900523560209424,0.14285714285714285,0
27.124201159032722,88.36227304283182,556.3300170898438,43.170710921254155,223.77876944331112,223.0,194.0,296.0,208.0,0.20816326530612245,-0.14065510597302505,0.1746031746031746,1
27.366339518318657,88.88129403197922,4187.14990234375,7.102708582261271,312.1452977923642,124.0,110.0,158.0,121.0,0.1791044776119403,-0.12056737588652482,0.13261648745519714,0
27.099974082797228,88.20492580429132,1423.9638671875,22.66261549652354,157.5942088510733,422.0,413.0,474.0,303.0,0.06877113866967305,-0.05803571428571429,0.22007722007722008,0
27.299294809106108,88.81149617704662,3559.12353515625,18.79183203100615,319.2027243956797,331.0,300.0,417.0,248.0,0.16317991631799164,-0.11497326203208556,0.25413533834586466,0
27.281611980821634,88.80584172286675,3636.296630859375,19.8671958284167,111.40006139200841,465.0,437.0,518.0,287.0,0.08481675392670157,-0.05391658189216684,0.28695652173913044,0
27.396206798509166,88.25879886827657,2515.721923828125,25.923368105317234,345.8671936913994,378.0,353.0,420.0,250.0,0.08667529107373868,-0.05263157894736842,0.2537313432835821,0
27.29695332920992,88.76398401361608,2473.47021484375,45.425834793990816,160.19893099854596,450.0,425.0,508.0,331.0,0.08896034297963558,-0.060542797494780795,0.21096543504171633,1
27.360261670715637,88.43294499049681,2189.955078125,25.99646213457478,135.960946596569,503.0,481.0,557.0,355.0,0.07321772639691715,-0.0509433962264151,0.22149122807017543,0
27.166548454914327,88.19918323448371,1445.255126953125,16.148560108898508,211.17358250122294,351.0,335.0,432.0,291.0,0.12646675358539766,-0.10344827586206896,0.1950207468879668,0
27.2413430526315,88.85875472188158,2418.53173828125,38.071536916198625,195.16778091986254,446.0,423.0,496.0,308.0,0.0794341675734494,-0.05307855626326964,0.23383084577114427,0
27.282700914344332,88.25924575734778,1253.486572265625,24.877458421255465,122.06453441970393,303.0,276.0,357.0,247.0,0.12796208530805686,-0.08181818181818182,0.18211920529801323,0
27.156719632573243,88.49012270593195,948.749755859375,32.17480322045435,253.57844085074044,239.0,212.0,289.0,206.0,0.1536926147704591,-0.0946969696969697,0.16767676767676767,0
27.102525328165108,88.69787839997171,1980.7138671875,34.35994960918631,206.59645969718142,409.0,385.0,441.0,298.0,0.06779661016949153,-0.03764705882352941,0.19350473612990526,0
27.400856696563306,88.5472634208506,-32768.0,0.0,0.0,472.0,453.0,530.0,267.0,0.07833163784333673,-0.05788423153692615,0.3299874529485571,0
27.280011401669707,88.57341597255798,1158.5665283203125,35.69630249058472,162.20302796169938,416.0,393.0,484.0,356.0,0.10376282782212087,-0.07555555555555556,0.1523809523809524,0
27.201563734360317,88.14588201000656,2166.770263671875,27.35870366075493,169.34134867689352,448.0,427.0,496.0,302.0,0.07475622968580715,-0.05084745762711865,0.24310776942355888,0
27.168531743947067,88.89045687522541,1736.2540283203125,33.990615654753896,5.759722752645075,448.0,422.0,484.0,331.0,0.0684326710816777,-0.03862660944206009,0.18773006134969325,0
27.243785539227318,88.28809693052222,788.1021728515625,37.22563182642868,158.71035504479119,365.0,337.0,417.0,301.0,0.10610079575596817,-0.06649616368286446,0.1615598885793872,1
27.268489255127534,88.12756666389667,1368.1800537109375,23.18872749435341,270.63758935966433,237.0,209.0,283.0,175.0,0.15040650406504066,-0.08846153846153847,0.23580786026200873,0
27.25737863356567,88.3990383886553,1490.3984375,10.33878013945667,56.45280970681108,338.0,311.0,381.0,271.0,0.10115606936416185,-0.059805285118219746,0.1687116564417178,0
27.162061608121718,88.1560999421967,1358.5894775390625,34.86206955653717,71.50168819815315,271.0,244.0,326.0,215.0,0.14385964912280702,-0.09212730318257957,0.20517560073937152,0
27.39247153568954,88.54137642908626,-32768.0,0.0,0.0,498.0,479.0,538.0,287.0,0.05801376597836775,-0.03861003861003861,0.30424242424242426,0
